Model,Confidence_Threshold,mAP@0.5,mAP@0.5:0.95,Recall@100,FPS,Speed_ms,Total_Detections,Total_GT,Avg_Confidence
YOLOv12,0.16999999999999998,94.20154690742493,56.756287813186646,62.746912240982056,20.266952242131403,49.34140999854814,352,324,0.7776013016700745
YOLOv12,0.18999999999999997,93.33521127700806,56.36352300643921,62.28395104408264,20.200984986489285,49.50253666684148,346,324,0.7879538536071777
YOLOv12,0.20999999999999996,93.33521127700806,56.36352300643921,62.28395104408264,19.28696476977068,51.848490000217375,345,324,0.7896689772605896
YOLOv12,0.22999999999999998,92.45990514755249,56.27599358558655,62.253087759017944,20.222076144059503,49.45090666636437,340,324,0.7980257868766785
YOLOv12,0.24999999999999997,92.45990514755249,56.27599358558655,62.19135522842407,19.895915182983547,50.261573333167085,338,324,0.8013169765472412
YOLOv12,0.26999999999999996,92.45990514755249,56.27599358558655,62.19135522842407,22.478357275145733,44.487236667676676,335,324,0.8061544299125671
YOLOv12,0.29,92.45990514755249,56.27599358558655,62.19135522842407,20.481470209193194,48.82461999974718,333,324,0.8093327879905701
YOLOv12,0.30999999999999994,92.45990514755249,56.27599358558655,62.19135522842407,20.613726996987285,48.51136333309114,332,324,0.8108667731285095
YOLOv12,0.32999999999999996,92.45990514755249,56.27599358558655,62.19135522842407,20.275481616997862,49.320653333415976,329,324,0.8153345584869385
YOLOv12,0.35,91.54804944992065,56.01997375488281,61.759257316589355,19.833648577932795,50.41936666724117,325,324,0.8212356567382812
YOLOv12,0.36999999999999994,91.54804944992065,56.01997375488281,61.759257316589355,20.03337426608259,49.91670333304986,324,324,0.8226531744003296
YOLOv12,0.38999999999999996,91.54804944992065,56.01997375488281,61.759257316589355,19.653090202822735,50.88258333319876,321,324,0.8267993330955505
YOLOv12,0.4099999999999999,91.54804944992065,55.932724475860596,61.574071645736694,20.340367574877753,49.163319999934174,319,324,0.8294540047645569
YOLOv12,0.42999999999999994,91.54804944992065,55.932724475860596,61.574071645736694,20.087136659751184,49.78310333317495,315,324,0.8346552848815918
YOLOv12,0.44999999999999996,91.54804944992065,55.932724475860596,61.574071645736694,20.177581550112563,49.55995333317939,314,324,0.8359307646751404
YOLOv12,0.4699999999999999,90.60525298118591,55.83844184875488,61.5123450756073,20.745796158293853,48.2025366666979,313,324,0.8371360898017883
YOLOv12,0.48999999999999994,90.60525298118591,55.83844184875488,61.4814817905426,20.154105004819034,49.617683333538785,311,324,0.8394166827201843
YOLOv12,0.5099999999999999,90.60497879981995,55.57972192764282,61.23456954956055,20.118949938168956,49.704383333786005,308,324,0.8427287936210632
YOLOv12,0.5299999999999999,89.65667486190796,55.37334084510803,60.987651348114014,20.36106825300203,49.113336666535666,307,324,0.8437721729278564
YOLOv12,0.5499999999999999,89.65667486190796,55.37334084510803,60.987651348114014,20.3814940113543,49.06411666597705,305,324,0.8457854986190796
YOLOv12,0.57,89.65667486190796,55.37334084510803,60.987651348114014,20.19453394508218,49.5183500010171,305,324,0.8457854986190796
YOLOv12,0.59,89.65655565261841,55.18890619277954,60.864198207855225,19.667291059456282,50.845843333324105,304,324,0.8466405868530273
YOLOv12,0.6099999999999999,88.70227932929993,55.00684380531311,60.43210029602051,20.386964981847957,49.05095000115883,302,324,0.8482807278633118
YOLOv12,0.6299999999999999,88.70227932929993,55.00684380531311,60.43210029602051,20.25122043995733,49.3797399996159,300,324,0.849810004234314
YOLOv12,0.6499999999999999,88.70227932929993,54.74112629890442,60.277777910232544,21.80853055259872,45.85361666565101,299,324,0.8505021333694458
YOLOv12,0.6699999999999999,87.735116481781,54.15693521499634,59.62963104248047,21.1133253519469,47.36345333246087,293,324,0.8543992042541504
YOLOv12,0.69,86.7685079574585,53.911930322647095,59.16666388511658,20.2197332330061,49.4566366665822,291,324,0.85554438829422
YOLOv12,0.7099999999999999,85.80222725868225,53.27211022377014,58.487653732299805,20.57210474737918,48.60951333272775,286,324,0.8581759333610535
YOLOv12,0.7299999999999999,83.86371731758118,52.501922845840454,57.80864357948303,20.3613943886323,49.11255000091236,281,324,0.8606709837913513
YOLOv12,0.7499999999999999,82.89129734039307,51.92757844924927,57.00617432594299,20.13171239947129,49.672873333232324,277,324,0.8623722791671753
YOLOv12,0.7699999999999999,82.89093375205994,51.86946988105774,56.697529554367065,20.204046048866424,49.49503666648525,274,324,0.8634600639343262
YOLOv12,0.7899999999999999,79.96180653572083,50.27109980583191,54.9691379070282,19.473783321870354,51.35108999990431,264,324,0.8665550351142883
YOLOv12,0.8099999999999998,74.1042971611023,47.11557626724243,51.20370388031006,19.99762561531144,50.005936666517904,243,324,0.8720845580101013
YOLOv12,0.8299999999999998,66.25282168388367,43.566909432411194,47.12963104248047,21.996711931622897,45.461339999747,219,324,0.8779930472373962
YOLOv12,0.8499999999999999,56.4302921295166,38.69704008102417,41.66666567325592,21.20544920698909,47.15768999934274,185,324,0.8846941590309143
YOLOv12,0.8699999999999999,43.56435537338257,31.176817417144775,33.086419105529785,20.344199441611103,49.154059999758225,140,324,0.8923354148864746
YOLOv12,0.8899999999999999,23.762376606464386,18.37899386882782,19.074073433876038,20.848949775796548,47.9640466667964,76,324,0.9029064774513245
YOLOv12,0.9099999999999999,5.9405941516160965,5.011572688817978,4.691357910633087,21.069109840208345,47.46285000098093,17,324,0.9167038202285767
YOLOv12,0.9299999999999998,0.0,0.0,0.0,20.601291261326217,48.54064666700045,0,324,0.0
YOLOv12,0.9499999999999998,0.0,0.0,0.0,22.410935580231865,44.62107333359503,0,324,0.0
YOLOv12,0.9699999999999999,0.0,0.0,0.0,20.32421458074249,49.20239333368954,0,324,0.0
YOLOv12,0.9899999999999999,0.0,0.0,0.0,20.635080365838387,48.46116333307388,0,324,0.0
YOLOv26,0.01,91.8670654296875,54.92268204689026,64.35185074806213,20.75885373759269,48.17221666671685,656,324,0.4032564163208008
YOLOv26,0.03,91.26067757606506,54.36984300613403,63.148146867752075,20.920235118624674,47.800609999346,462,324,0.5654397010803223
YOLOv26,0.049999999999999996,90.59324264526367,54.229193925857544,62.80864477157593,21.04421094152055,47.5190066654856,422,324,0.6152902841567993
YOLOv26,0.06999999999999999,89.85499143600464,53.7225067615509,62.06790208816528,21.281938869757795,46.9882000000022,387,324,0.6655600666999817
YOLOv26,0.08999999999999998,89.85499143600464,53.65000367164612,61.91357970237732,21.007495684368788,47.60205666704375,371,324,0.6908571124076843
YOLOv26,0.10999999999999997,89.85499143600464,53.57186794281006,61.759257316589355,21.05718879827265,47.489719999187706,359,324,0.7106058597564697
YOLOv26,0.12999999999999998,89.85499143600464,53.34766507148743,61.41975522041321,21.7196991736292,46.04115333301403,351,324,0.7240893840789795
YOLOv26,0.15,89.02047872543335,53.18613648414612,61.265432834625244,21.303746689944756,46.940099999968275,345,324,0.7342640161514282
YOLOv26,0.16999999999999998,89.02047872543335,52.969640493392944,61.01852059364319,21.44761997962227,46.625219998774504,338,324,0.7461866736412048
YOLOv26,0.18999999999999997,88.15451264381409,52.82893180847168,60.61728596687317,21.594380796342215,46.30834333390036,331,324,0.758140504360199
YOLOv26,0.20999999999999996,87.27408647537231,52.42271423339844,60.18518805503845,22.49145156166894,44.46133666642709,324,324,0.7702100276947021
YOLOv26,0.22999999999999998,87.27408647537231,52.317267656326294,59.93826985359192,21.62891231863943,46.234410000276206,322,324,0.7735738158226013
YOLOv26,0.24999999999999997,87.27408647537231,52.317267656326294,59.93826985359192,21.435597711284125,46.65136999998746,320,324,0.7768985033035278
YOLOv26,0.26999999999999996,87.27408647537231,52.15618014335632,59.78395342826843,21.142210755349634,47.29874333255187,314,324,0.7867861986160278
